Economy,Economy Code,ISO Code,Region,Income Group,Report Year,WBL INDEX,MOBILITY,Can a woman choose where to live in the same way as a man?,Can a woman travel outside her home in the same way as a man?,Can a woman apply for a passport in the same way as a man?,Can a woman travel outside the country in the same way as a man?,WORKPLACE,Can a woman get a job in the same way as a man?,Does the law prohibit discrimination in employment based on gender?,Is there legislation on sexual harassment in employment?,Are there criminal penalties or civil remedies for sexual harassment in employment?,PAY,Does the law mandate equal remuneration for work of equal value?,Can a woman work at night in the same way as a man?,Can a woman work in a job deemed dangerous in the same way as a man?,Can a woman work in an industrial job in the same way as a man?,MARRIAGE,Is there no legal provision that requires a married woman to obey her husband?,Can a woman be head of household in the same way as a man?,Is there legislation specifically addressing domestic violence?,Can a woman obtain a judgment of divorce in the same way as a man?,Does a woman have the same rights to remarry as a man?,PARENTHOOD,Is paid leave of at least 14 weeks available to mothers?,Length of paid maternity leave,Does the government administer 100% of maternity leave benefits?,Is there paid leave available to fathers?,Length of paid paternity leave,Is there paid parental leave?,Shared days,Days for the mother,Days for the father,Is dismissal of pregnant workers prohibited?,ENTREPRENEURSHIP,Does the law prohibit discrimination in access to credit based on gender?,Can a woman sign a contract in the same way as a man?,Can a woman register a business in the same way as a man?,Can a woman open a bank account in the same way as a man?,ASSETS,Do men and women have equal ownership rights to immovable property?,Do sons and daughters have equal rights to inherit assets from their parents?,Do male and female surviving spouses have equal rights to inherit assets?,Does the law grant spouses equal administrative authority over assets during marriage?,Does the law provide for the valuation of nonmonetary contributions?,PENSION,Is the age at which men and women can retire with full pension benefits the same?,Is the age at which men and women can retire with partial pension benefits the same?,Is the mandatory retirement age for men and women the same?,Are periods of absence due to childcare accounted for in pension benefits?
Malaysia,MYS,MYS,East Asia & Pacific,Upper middle income,1972,41.9,50,No,No,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,20,No,Yes,No,No,No,0,No,60,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,75,Yes,Yes,Yes,No
Malaysia,MYS,MYS,East Asia & Pacific,Upper middle income,1973,41.9,50,No,No,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,20,No,Yes,No,No,No,0,No,60,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,75,Yes,Yes,Yes,No
Malaysia,MYS,MYS,East Asia & Pacific,Upper middle income,1974,41.9,50,No,No,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,20,No,Yes,No,No,No,0,No,60,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,75,Yes,Yes,Yes,No
Malaysia,MYS,MYS,East Asia & Pacific,Upper middle income,1975,41.9,50,No,No,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,20,No,Yes,No,No,No,0,No,60,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,75,Yes,Yes,Yes,No
Malaysia,MYS,MYS,East Asia & Pacific,Upper middle income,1976,41.9,50,No,No,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,20,No,Yes,No,No,No,0,No,60,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,75,Yes,Yes,Yes,No
Malaysia,MYS,MYS,East Asia & Pacific,Upper middle income,1977,41.9,50,No,No,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,20,No,Yes,No,No,No,0,No,60,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,75,Yes,Yes,Yes,No
Malaysia,MYS,MYS,East Asia & Pacific,Upper middle income,1978,41.9,50,No,No,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,20,No,Yes,No,No,No,0,No,60,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,75,Yes,Yes,Yes,No
Malaysia,MYS,MYS,East Asia & Pacific,Upper middle income,1979,41.9,50,No,No,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,20,No,Yes,No,No,No,0,No,60,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,75,Yes,Yes,Yes,No
Malaysia,MYS,MYS,East Asia & Pacific,Upper middle income,1980,41.9,50,No,No,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,20,No,Yes,No,No,No,0,No,60,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,75,Yes,Yes,Yes,No
Malaysia,MYS,MYS,East Asia & Pacific,Upper middle income,1981,41.9,50,No,No,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,20,No,Yes,No,No,No,0,No,60,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,75,Yes,Yes,Yes,No
Malaysia,MYS,MYS,East Asia & Pacific,Upper middle income,1982,41.9,50,No,No,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,20,No,Yes,No,No,No,0,No,60,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,75,Yes,Yes,Yes,No
Malaysia,MYS,MYS,East Asia & Pacific,Upper middle income,1983,41.9,50,No,No,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,20,No,Yes,No,No,No,0,No,60,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,75,Yes,Yes,Yes,No
Malaysia,MYS,MYS,East Asia & Pacific,Upper middle income,1984,41.9,50,No,No,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,20,No,Yes,No,No,No,0,No,60,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,75,Yes,Yes,Yes,No
Malaysia,MYS,MYS,East Asia & Pacific,Upper middle income,1985,41.9,50,No,No,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,20,No,Yes,No,No,No,0,No,60,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,75,Yes,Yes,Yes,No
Malaysia,MYS,MYS,East Asia & Pacific,Upper middle income,1986,44.4,50,No,No,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,20,No,Yes,No,No,No,0,No,60,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No
Malaysia,MYS,MYS,East Asia & Pacific,Upper middle income,1987,44.4,50,No,No,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,20,No,Yes,No,No,No,0,No,60,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No
Malaysia,MYS,MYS,East Asia & Pacific,Upper middle income,1988,44.4,50,No,No,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,20,No,Yes,No,No,No,0,No,60,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No
Malaysia,MYS,MYS,East Asia & Pacific,Upper middle income,1989,44.4,50,No,No,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,20,No,Yes,No,No,No,0,No,60,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No
Malaysia,MYS,MYS,East Asia & Pacific,Upper middle income,1990,44.4,50,No,No,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,20,No,Yes,No,No,No,0,No,60,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No
Malaysia,MYS,MYS,East Asia & Pacific,Upper middle income,1991,44.4,50,No,No,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,20,No,Yes,No,No,No,0,No,60,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No
Malaysia,MYS,MYS,East Asia & Pacific,Upper middle income,1992,44.4,50,No,No,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,20,No,Yes,No,No,No,0,No,60,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No
Malaysia,MYS,MYS,East Asia & Pacific,Upper middle income,1993,44.4,50,No,No,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,20,No,Yes,No,No,No,0,No,60,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No
Malaysia,MYS,MYS,East Asia & Pacific,Upper middle income,1994,44.4,50,No,No,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,20,No,Yes,No,No,No,0,No,60,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No
Malaysia,MYS,MYS,East Asia & Pacific,Upper middle income,1995,44.4,50,No,No,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,20,No,Yes,No,No,No,0,No,60,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No
Malaysia,MYS,MYS,East Asia & Pacific,Upper middle income,1996,46.9,50,No,No,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,40,No,Yes,Yes,No,No,0,No,60,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No
Malaysia,MYS,MYS,East Asia & Pacific,Upper middle income,1997,46.9,50,No,No,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,40,No,Yes,Yes,No,No,0,No,60,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No
Malaysia,MYS,MYS,East Asia & Pacific,Upper middle income,1998,46.9,50,No,No,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,40,No,Yes,Yes,No,No,0,No,60,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No
Malaysia,MYS,MYS,East Asia & Pacific,Upper middle income,1999,46.9,50,No,No,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,40,No,Yes,Yes,No,No,0,No,60,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No
Malaysia,MYS,MYS,East Asia & Pacific,Upper middle income,2000,46.9,50,No,No,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,40,No,Yes,Yes,No,No,0,No,60,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No
Malaysia,MYS,MYS,East Asia & Pacific,Upper middle income,2001,46.9,50,No,No,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,40,No,Yes,Yes,No,No,0,No,60,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No
Malaysia,MYS,MYS,East Asia & Pacific,Upper middle income,2002,46.9,50,No,No,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,40,No,Yes,Yes,No,No,0,No,60,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No
Malaysia,MYS,MYS,East Asia & Pacific,Upper middle income,2003,46.9,50,No,No,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,40,No,Yes,Yes,No,No,0,No,60,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No
Malaysia,MYS,MYS,East Asia & Pacific,Upper middle income,2004,46.9,50,No,No,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,40,No,Yes,Yes,No,No,0,No,60,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No
Malaysia,MYS,MYS,East Asia & Pacific,Upper middle income,2005,46.9,50,No,No,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,40,No,Yes,Yes,No,No,0,No,60,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No
Malaysia,MYS,MYS,East Asia & Pacific,Upper middle income,2006,46.9,50,No,No,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,40,No,Yes,Yes,No,No,0,No,60,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No
Malaysia,MYS,MYS,East Asia & Pacific,Upper middle income,2007,46.9,50,No,No,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,40,No,Yes,Yes,No,No,0,No,60,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No
Malaysia,MYS,MYS,East Asia & Pacific,Upper middle income,2008,46.9,50,No,No,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,40,No,Yes,Yes,No,No,0,No,60,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No
Malaysia,MYS,MYS,East Asia & Pacific,Upper middle income,2009,46.9,50,No,No,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,40,No,Yes,Yes,No,No,0,No,60,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No
Malaysia,MYS,MYS,East Asia & Pacific,Upper middle income,2010,46.9,50,No,No,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,40,No,Yes,Yes,No,No,0,No,60,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No
Malaysia,MYS,MYS,East Asia & Pacific,Upper middle income,2011,46.9,50,No,No,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,40,No,Yes,Yes,No,No,0,No,60,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No
Malaysia,MYS,MYS,East Asia & Pacific,Upper middle income,2012,46.9,50,No,No,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,40,No,Yes,Yes,No,No,0,No,60,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No
Malaysia,MYS,MYS,East Asia & Pacific,Upper middle income,2013,50.0,50,No,No,Yes,Yes,50,Yes,No,Yes,No,50,No,Yes,Yes,No,40,No,Yes,Yes,No,No,0,No,60,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No
Malaysia,MYS,MYS,East Asia & Pacific,Upper middle income,2014,50.0,50,No,No,Yes,Yes,50,Yes,No,Yes,No,50,No,Yes,Yes,No,40,No,Yes,Yes,No,No,0,No,60,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No
Malaysia,MYS,MYS,East Asia & Pacific,Upper middle income,2015,50.0,50,No,No,Yes,Yes,50,Yes,No,Yes,No,50,No,Yes,Yes,No,40,No,Yes,Yes,No,No,0,No,60,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No
Malaysia,MYS,MYS,East Asia & Pacific,Upper middle income,2016,50.0,50,No,No,Yes,Yes,50,Yes,No,Yes,No,50,No,Yes,Yes,No,40,No,Yes,Yes,No,No,0,No,60,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No
Malaysia,MYS,MYS,East Asia & Pacific,Upper middle income,2017,50.0,50,No,No,Yes,Yes,50,Yes,No,Yes,No,50,No,Yes,Yes,No,40,No,Yes,Yes,No,No,0,No,60,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No
Malaysia,MYS,MYS,East Asia & Pacific,Upper middle income,2018,50.0,50,No,No,Yes,Yes,50,Yes,No,Yes,No,50,No,Yes,Yes,No,40,No,Yes,Yes,No,No,0,No,60,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No
Malaysia,MYS,MYS,East Asia & Pacific,Upper middle income,2019,50.0,50,No,No,Yes,Yes,50,Yes,No,Yes,No,50,No,Yes,Yes,No,40,No,Yes,Yes,No,No,0,No,60,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No
Malaysia,MYS,MYS,East Asia & Pacific,Upper middle income,2020,50.0,50,No,No,Yes,Yes,50,Yes,No,Yes,No,50,No,Yes,Yes,No,40,No,Yes,Yes,No,No,0,No,60,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No
Malaysia,MYS,MYS,East Asia & Pacific,Upper middle income,2021,50.0,50,No,No,Yes,Yes,50,Yes,No,Yes,No,50,No,Yes,Yes,No,40,No,Yes,Yes,No,No,0,No,60,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No
Malaysia,MYS,MYS,East Asia & Pacific,Upper middle income,2022,50.0,50,No,No,Yes,Yes,50,Yes,No,Yes,No,50,No,Yes,Yes,No,40,No,Yes,Yes,No,No,0,No,60,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No
Maldives,MDV,MDV,South Asia,Upper middle income,1971,44.4,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,No,Yes,40,Yes,Yes,No,No,No,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,Yes,No
Maldives,MDV,MDV,South Asia,Upper middle income,1972,44.4,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,No,Yes,40,Yes,Yes,No,No,No,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,Yes,No
Maldives,MDV,MDV,South Asia,Upper middle income,1973,44.4,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,No,Yes,40,Yes,Yes,No,No,No,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,Yes,No
Maldives,MDV,MDV,South Asia,Upper middle income,1974,44.4,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,No,Yes,40,Yes,Yes,No,No,No,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,Yes,No
Maldives,MDV,MDV,South Asia,Upper middle income,1975,44.4,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,No,Yes,40,Yes,Yes,No,No,No,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,Yes,No
Maldives,MDV,MDV,South Asia,Upper middle income,1976,44.4,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,No,Yes,40,Yes,Yes,No,No,No,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,Yes,No
Maldives,MDV,MDV,South Asia,Upper middle income,1977,44.4,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,No,Yes,40,Yes,Yes,No,No,No,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,Yes,No
Maldives,MDV,MDV,South Asia,Upper middle income,1978,44.4,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,No,Yes,40,Yes,Yes,No,No,No,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,Yes,No
Maldives,MDV,MDV,South Asia,Upper middle income,1979,44.4,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,No,Yes,40,Yes,Yes,No,No,No,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,Yes,No
Maldives,MDV,MDV,South Asia,Upper middle income,1980,44.4,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,No,Yes,40,Yes,Yes,No,No,No,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,Yes,No
Maldives,MDV,MDV,South Asia,Upper middle income,1981,44.4,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,No,Yes,40,Yes,Yes,No,No,No,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,Yes,No
Maldives,MDV,MDV,South Asia,Upper middle income,1982,44.4,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,No,Yes,40,Yes,Yes,No,No,No,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,Yes,No
Maldives,MDV,MDV,South Asia,Upper middle income,1983,44.4,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,No,Yes,40,Yes,Yes,No,No,No,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,Yes,No
Maldives,MDV,MDV,South Asia,Upper middle income,1984,44.4,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,No,Yes,40,Yes,Yes,No,No,No,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,Yes,No
Maldives,MDV,MDV,South Asia,Upper middle income,1985,44.4,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,No,Yes,40,Yes,Yes,No,No,No,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,Yes,No
Maldives,MDV,MDV,South Asia,Upper middle income,1986,44.4,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,No,Yes,40,Yes,Yes,No,No,No,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,Yes,No
Maldives,MDV,MDV,South Asia,Upper middle income,1987,44.4,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,No,Yes,40,Yes,Yes,No,No,No,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,Yes,No
Maldives,MDV,MDV,South Asia,Upper middle income,1988,44.4,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,No,Yes,40,Yes,Yes,No,No,No,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,Yes,No
Maldives,MDV,MDV,South Asia,Upper middle income,1989,44.4,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,No,Yes,40,Yes,Yes,No,No,No,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,Yes,No
Maldives,MDV,MDV,South Asia,Upper middle income,1990,44.4,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,No,Yes,40,Yes,Yes,No,No,No,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,Yes,No
Maldives,MDV,MDV,South Asia,Upper middle income,1991,44.4,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,No,Yes,40,Yes,Yes,No,No,No,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,Yes,No
Maldives,MDV,MDV,South Asia,Upper middle income,1992,44.4,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,No,Yes,40,Yes,Yes,No,No,No,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,Yes,No
Maldives,MDV,MDV,South Asia,Upper middle income,1993,44.4,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,No,Yes,40,Yes,Yes,No,No,No,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,Yes,No
Maldives,MDV,MDV,South Asia,Upper middle income,1994,44.4,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,No,Yes,40,Yes,Yes,No,No,No,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,Yes,No
Maldives,MDV,MDV,South Asia,Upper middle income,1995,44.4,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,No,Yes,40,Yes,Yes,No,No,No,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,Yes,No
Maldives,MDV,MDV,South Asia,Upper middle income,1996,44.4,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,No,Yes,40,Yes,Yes,No,No,No,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,Yes,No
Maldives,MDV,MDV,South Asia,Upper middle income,1997,44.4,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,No,Yes,40,Yes,Yes,No,No,No,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,Yes,No
Maldives,MDV,MDV,South Asia,Upper middle income,1998,44.4,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,No,Yes,40,Yes,Yes,No,No,No,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,Yes,No
Maldives,MDV,MDV,South Asia,Upper middle income,1999,44.4,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,No,Yes,40,Yes,Yes,No,No,No,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,Yes,No
